prob_0,prob_1,prob_2,prob_3,prob_4,participant_id
0.19044469445943832,0.45915414690971373,0.2922458559274673,0.04618737399578095,0.011967917624861001,2012
0.05858070701360703,0.2855625346302986,0.5564682185649872,0.09332769364118576,0.006060832785442472,556
0.20898684561252595,0.07102957963943482,0.05661049857735634,0.06249806359410286,0.6008749723434448,1299
0.07369004562497139,0.33001036643981935,0.5195450723171234,0.07092872560024262,0.005825804965570569,1515
0.15347546041011811,0.10808501541614532,0.07057308703660965,0.16199621111154555,0.5058702230453491,1037
0.17000778913497924,0.07783122286200524,0.06204066351056099,0.0784861758351326,0.6116341590881348,1945
0.20223569571971894,0.057058364152908325,0.07141972482204437,0.0970388300716877,0.5722473740577698,1227
0.5537799835205078,0.058222325146198274,0.02111200727522373,0.03639207743108273,0.3304935723543167,637
0.11908205449581147,0.13874563574790955,0.11326309144496918,0.25947995483875275,0.3694292664527893,1450
0.16901138573884963,0.5257904171943665,0.2565024971961975,0.039284685626626015,0.009410995244979858,2178
0.32312383949756623,0.06694612503051758,0.04666290022432804,0.4573496520519257,0.10591745972633362,1217
0.1419322669506073,0.12422244846820832,0.06138673424720764,0.19165296256542205,0.4808055520057678,1232
0.20291252732276915,0.11216119080781936,0.061997810006141664,0.1455383986234665,0.4773901104927063,931
0.3739862501621246,0.06381959989666938,0.02544590216130018,0.03987748697400093,0.49687075018882754,801
0.8906540274620056,0.10391569808125496,0.002205259876791388,0.002942002285271883,0.0002830257115419954,45
0.1372152402997017,0.08105079233646392,0.12484941482543946,0.06550645008683205,0.5913780808448792,101
0.21572186052799225,0.08935524746775628,0.05674643144011497,0.11900827288627625,0.519168210029602,2288
0.16071490645408631,0.12055609077215194,0.057102374732494354,0.16638370156288146,0.4952429115772247,240
0.08035360872745514,0.10095541253685951,0.5522970139980317,0.2520835667848587,0.01431039273738861,427
0.14786487817764282,0.11410147547721863,0.07835366129875183,0.0715987391769886,0.5880812525749206,1212
0.14974579513072966,0.10721544027328492,0.06089835613965988,0.0641827903687954,0.6179576277732849,465
0.1529896080493927,0.07830811887979508,0.08980946615338326,0.07776396125555038,0.6011288523674011,1827
0.15017541944980622,0.16969769597053527,0.04375712722539902,0.1296958401799202,0.5066739618778229,2256
0.1552597850561142,0.13405197113752365,0.07357138320803643,0.09659469872713089,0.5405221462249756,523
0.4295525014400482,0.4497190475463867,0.08497550711035728,0.025035494938492775,0.010717460513114929,582
0.13451329618692398,0.07988615408539772,0.07295128852128982,0.10395327359437942,0.6086960196495056,1006
0.20851897448301315,0.11223913878202438,0.040811586380004886,0.16177807599306107,0.47665221691131593,1428
0.1428696721792221,0.0897746205329895,0.06623544991016388,0.16072074174880982,0.5403995156288147,283
0.13972094058990478,0.09291883260011673,0.08257948160171509,0.078081975877285,0.6066987872123718,630
0.06418946757912636,0.04816117659211159,0.14502387791872023,0.6877283096313477,0.054897191375494,1911
0.21437703669071198,0.07417015060782432,0.052371414750814436,0.05918226167559624,0.5998991012573243,496
0.13081194907426835,0.08248542547225952,0.04633396491408348,0.30134958028793335,0.439019113779068,2368
0.2275065839290619,0.05898914635181427,0.04472571909427643,0.06041272804141044,0.6083658099174499,1806
0.12299482971429825,0.1063602089881897,0.12703913748264312,0.5420859158039093,0.10151991099119187,603
0.07352188676595688,0.11876832395792007,0.6153687119483948,0.18271369934082032,0.009627356380224227,174
0.14858193397521974,0.09090929478406906,0.0651448167860508,0.06588809117674828,0.6294758439064025,1494
0.191158726811409,0.07013046219944954,0.06203880980610847,0.11174224764108658,0.564929747581482,1291
0.1357622489333153,0.07489601373672486,0.09001868963241577,0.07010165229439735,0.6292214035987854,1976
0.2336459904909134,0.12805263549089432,0.03749994412064552,0.2515386015176773,0.34926279783248904,1791
0.10670938789844513,0.1057111531496048,0.08672055900096894,0.3467886447906494,0.35407023429870604,1605
0.4759659171104431,0.4073138475418091,0.07751173824071884,0.02705182433128357,0.012156664207577706,2184
0.13804083913564683,0.12183306515216827,0.08526834398508072,0.06941447407007217,0.5854433178901672,1660
0.4540947675704956,0.0574575912207365,0.027364318445324897,0.024903562478721143,0.4361797749996185,1442
0.13905002921819687,0.08515917956829071,0.07425705045461654,0.09113855734467506,0.6103951573371887,2056
0.15237122029066086,0.10243425294756889,0.14694920182228088,0.3624644696712494,0.23578086793422698,2100
0.11129477918148041,0.24686411023139954,0.5502544164657592,0.08420491889119149,0.007381749432533979,2197
0.15503521859645844,0.07896550744771957,0.06253416836261749,0.08038974851369858,0.6230753779411315,189
0.2336884021759033,0.09729034453630447,0.04709110334515572,0.4115451157093048,0.2103850156068802,1387
0.1587418258190155,0.06423857882618904,0.07357997447252274,0.08772764652967453,0.6157119512557984,1431
0.10335920006036758,0.4874822974205017,0.3538840591907501,0.04849518984556198,0.006779261771589518,1658
0.21745497584342957,0.6146789073944092,0.1359621047973633,0.0253023162484169,0.0066017111297696825,1024
0.1473635047674179,0.08167528361082077,0.08259906470775605,0.06192668005824089,0.6264354944229126,2088
0.09659569561481476,0.07254259660840034,0.07473853453993798,0.6250663757324219,0.13105678856372832,1750
0.15838322937488555,0.10799230486154557,0.08296355754137039,0.06344640105962754,0.5872145056724548,975
0.0715251088142395,0.07057875394821167,0.4668345510959625,0.37681764960289,0.014243973046541214,481
0.1847330868244171,0.09731933027505875,0.05134941264986992,0.07032211646437644,0.596276044845581,1415
0.16667897403240203,0.05679335296154022,0.09085322171449661,0.56874018907547,0.11693425476551056,757
0.06594300046563148,0.10611016750335693,0.6877745389938354,0.13386598527431487,0.006306326203048229,2142
0.13771917521953583,0.07558260709047318,0.09638852775096893,0.0701349437236786,0.620174765586853,614
0.9348587393760681,0.06395117677748204,0.00033171634131576864,0.0008303260095999576,2.8046939405612648e-05,2029
0.07492778226733207,0.21673478484153746,0.6147915005683899,0.08638971894979477,0.00715624475851655,1771
0.14693859219551086,0.08672178834676743,0.083865325152874,0.08111966177821159,0.6013546228408814,1607
0.18055321872234345,0.07133501023054123,0.07924216166138649,0.0759894885122776,0.5928800940513611,786
0.14047436863183976,0.09666020572185516,0.07119106575846672,0.06924127638339997,0.6224330782890319,439
0.16728838086128234,0.06497668847441673,0.05441804453730583,0.5554838657379151,0.1578329995274544,728
0.1896420121192932,0.09849025309085846,0.0696333535015583,0.06726954281330108,0.5749648094177247,1339
0.16630712747573853,0.07487243488430977,0.0762470506131649,0.09895245134830474,0.5836209177970886,1128
0.22181858420372008,0.12485510706901551,0.04153926111757755,0.07000578865408898,0.5417812585830688,618
0.06542104408144951,0.07106470614671707,0.37877566516399386,0.4644605338573456,0.02027807552367449,1288
0.14699356257915497,0.13765466213226318,0.06658411026000977,0.2690560966730118,0.37971159219741824,679
0.1600668415427208,0.631630027294159,0.17394656240940093,0.02860371433198452,0.005752875655889511,1693
0.1707600921392441,0.2428258627653122,0.03792082816362381,0.18428007811307906,0.36421315670013427,1770
0.14281299114227294,0.4992013990879059,0.30554029643535613,0.043902187049388884,0.008543136343359948,1371
0.2216443806886673,0.15569310188293456,0.03405888490378857,0.06140512749552727,0.5271985232830048,1224
0.16540094017982482,0.1719922125339508,0.04689987301826477,0.1201479747891426,0.4955590069293976,1365
0.21716146767139435,0.031933513656258586,0.0743253543972969,0.6116878032684326,0.06489185616374016,483
0.10018962025642394,0.48760647177696226,0.35394683480262756,0.05052484944462776,0.007732222508639097,2225
0.3666058599948883,0.10019743293523789,0.04743166044354439,0.0676085889339447,0.41815648078918455,219
0.22537906169891359,0.5010282218456268,0.22283350825309753,0.03679292015731335,0.013966291397809982,1506
0.207630854845047,0.07981553226709366,0.05034250915050507,0.07675189301371574,0.5854592084884643,508
0.16565219014883042,0.6320603489875793,0.16875770986080169,0.027569177001714705,0.0059605590533465145,2014
0.24679982662200928,0.14491746127605437,0.03776113241910935,0.0860153466463089,0.48450623750686644,2122
0.18314143121242524,0.10092045068740844,0.05562358424067497,0.06195183917880058,0.598362672328949,783
0.2607401832938194,0.14163303077220918,0.0482026144862175,0.0390560083091259,0.5103681683540344,355
0.1484478771686554,0.10376602411270142,0.042366213351488116,0.1727546900510788,0.5326651930809021,1676
0.13818405717611312,0.1308682695031166,0.09651094898581505,0.05443120002746582,0.5800055027008056,1019
0.16928473114967346,0.10626575350761414,0.056596188247203826,0.09925205111503602,0.5686012268066406,811
0.2929687321186066,0.0591036967933178,0.03770906701683998,0.04724123477935791,0.5629772663116455,2287
0.19545737504959107,0.1908959612250328,0.035276935622096064,0.11647657752037048,0.461893105506897,1454
0.2097174972295761,0.12847912609577178,0.043318983912467954,0.06592756435275078,0.552556848526001,30
0.1388986364006996,0.0715879663825035,0.06965608596801758,0.09088074564933776,0.628976583480835,1030
0.1976018488407135,0.09193899780511856,0.051675045490264894,0.055028770864009854,0.6037553071975708,1383
0.18598677217960358,0.08327836841344834,0.09235770553350449,0.08564925491809845,0.5527278900146484,200
0.1741456776857376,0.10439255386590958,0.07906762883067131,0.059854365140199664,0.5825397729873657,1088
0.1628778725862503,0.10220162272453308,0.07916349768638611,0.0742165744304657,0.5815404176712036,1799
0.2067539006471634,0.08913698643445969,0.047320625931024554,0.1008213296532631,0.5559671759605408,917
0.1715264290571213,0.03964693248271942,0.2525928556919098,0.5115422785282135,0.02469153106212616,1656
0.20943821370601653,0.6351791620254517,0.12650348991155624,0.02387898713350296,0.005000140052288771,2388
0.13077829480171205,0.11177995502948761,0.04863176494836807,0.19343042075634004,0.5153795659542084,2114
0.4629879355430603,0.43674601912498473,0.06590464152395725,0.02529723085463047,0.00906414925120771,1317
0.0751968763768673,0.266416797041893,0.5737609267234802,0.07304469421505928,0.011580717004835605,2223
0.18049370646476745,0.08209696933627128,0.04442796930670738,0.07130571752786637,0.6216756224632263,212
0.14262880235910416,0.09805581867694854,0.054426242411136624,0.1362834542989731,0.5686056971549988,1552
0.08706431165337562,0.04177810586988926,0.313984876871109,0.5405212104320526,0.016651532240211965,2156
0.0826363056898117,0.05548897087574005,0.38582745790481565,0.44912726879119874,0.026920006051659583,1835
0.1892829269170761,0.08914488404989243,0.052961383014917374,0.05251740366220474,0.6160933971405029,238
0.09576454162597656,0.058400291949510574,0.19776115715503692,0.5887100756168365,0.05936393216252327,868
0.16911472082138063,0.10313912630081176,0.05221673175692558,0.23941726088523865,0.4361121475696564,1182
0.10080047994852066,0.43087510466575624,0.41053473949432373,0.050721333175897595,0.007068387093022465,1950
0.2596570461988449,0.12144050598144532,0.03941265307366848,0.16173554062843323,0.4177542388439178,1777
0.2180424600839615,0.08000362142920495,0.06173093765974045,0.08498101457953453,0.5552419424057007,2171
0.1151285007596016,0.503773832321167,0.3317767739295959,0.04239787384867668,0.0069230377674102785,1510
0.07067466378211976,0.24547038078308106,0.5959893822669983,0.08195084482431411,0.005914745153859258,2365
0.1867901861667633,0.30314072370529177,0.4244987487792969,0.07351915687322616,0.01205119350925088,464
0.166063292324543,0.5920541763305665,0.20157318115234374,0.03137655593454838,0.008932786528021097,70
0.23580430448055267,0.08422673940658569,0.05789461955428123,0.18891116082668305,0.4331631898880005,2219
0.17054938971996308,0.06951194033026695,0.07399993985891343,0.0847327932715416,0.6012059450149536,611
0.16147298067808152,0.13173583000898362,0.07639996930956841,0.4464269936084747,0.18396425545215606,1057
0.17135300636291503,0.08820594400167465,0.05987901464104652,0.06505162864923478,0.615510368347168,368
0.08096438944339752,0.07820708826184272,0.1046369269490242,0.6223015069961548,0.11389007866382599,1509
0.16466574966907502,0.09258197918534279,0.06629779115319252,0.1128495067358017,0.5636049747467041,248
0.2387336790561676,0.05052004531025887,0.04933846741914749,0.0557325504720211,0.6056752681732178,97
0.3422577530145645,0.11657030433416367,0.029571690037846564,0.22935766577720643,0.2822425842285156,280
0.20354076623916625,0.08278425931930541,0.04212799966335297,0.06481008678674698,0.6067368865013123,1742
0.10584507435560227,0.12178343683481216,0.06613660976290703,0.4228894293308258,0.28334546089172363,809
0.18981932401657103,0.09127533733844757,0.1359029844403267,0.3547311246395111,0.22827127277851106,1200
0.09168709143996238,0.11687353551387787,0.5956749558448792,0.18336015343666076,0.012404268421232701,211
0.07554889917373657,0.083342195302248,0.5695606827735901,0.25948804914951323,0.012060173787176609,1829
0.13802040070295335,0.10051554292440415,0.052191218733787535,0.19863392114639283,0.5106389403343201,882
0.10715743601322174,0.4970670700073242,0.3377672851085663,0.04958112612366676,0.00842711515724659,2109
0.12913791686296464,0.07826201766729354,0.10356083512306213,0.08141598030924797,0.6076232314109802,2371
0.11550370752811431,0.0890490747988224,0.20943258106708526,0.44894236922264097,0.13707227557897567,2334
0.09994361102581024,0.41288708448410033,0.4113900184631348,0.06588617116212844,0.009893136005848647,597
0.10144678503274918,0.08624553307890892,0.0807327926158905,0.4611511409282684,0.2704237401485443,1849
0.18941900730133057,0.06401675939559937,0.0630597122013569,0.07070668190717697,0.6127978682518005,1267
0.16913154870271682,0.6134763717651367,0.18147065341472626,0.029916485026478767,0.006004919530823827,253
0.09165768176317216,0.07234804704785347,0.12979988157749175,0.6259032368659974,0.08029115870594979,1477
0.1554954618215561,0.12864315509796143,0.047075463086366655,0.11738324761390687,0.5514026999473571,652
0.14243345558643342,0.08169543594121934,0.07818610370159149,0.07914726436138153,0.6185377597808838,1671
0.15339315533638,0.08829347491264343,0.0652293786406517,0.08110398575663566,0.6119800448417664,1467
0.07437024787068366,0.04781985878944397,0.09938461482524871,0.699571716785431,0.07885357588529587,545
0.0805994801223278,0.08887188211083412,0.669610321521759,0.15401051193475723,0.006907827919349074,333
0.15782741457223892,0.05493196584284306,0.32135059535503385,0.44192720055580137,0.023962845280766486,1918
0.15257851630449296,0.17743294239044188,0.07944303527474403,0.05101994574069977,0.53952556848526,509
0.07892292812466621,0.2077152520418167,0.6293974399566651,0.07917365282773972,0.004790714755654335,480
0.1826738327741623,0.46347103714942933,0.2849937200546265,0.05174763575196266,0.01711378023028374,297
0.16738152652978897,0.13591116666793823,0.06491533890366555,0.1931122809648514,0.43867968320846557,1974
0.1040009543299675,0.24060398042201997,0.5715105295181274,0.07764949500560761,0.006235022237524391,1935
0.16001553535461427,0.0872485250234604,0.06635627001523972,0.059103986620903014,0.6272756814956665,583
0.10698806494474411,0.042072733491659166,0.29366574883461,0.5410197496414184,0.016253678314387798,1361
0.4408775568008423,0.47466262578964236,0.058611027896404266,0.020553665608167647,0.005295131937600672,2128
0.1363948404788971,0.08436716049909591,0.08189963847398758,0.08044323697686195,0.6168951034545899,1966
0.16745721101760863,0.09722634106874466,0.04656303897500038,0.19231226444244384,0.496441113948822,633
0.17982980906963347,0.10679693818092346,0.059857635945081714,0.22724029123783113,0.42627533674240115,1971
0.2076898396015167,0.5721274614334106,0.18180443048477174,0.03064046911895275,0.007737780548632145,1286
0.08975793123245239,0.11737082153558731,0.6007940173149109,0.18208553791046142,0.009991688840091228,565
0.16742134988307952,0.09100420922040939,0.061054228246212004,0.05342192724347115,0.6270983338356018,1434
0.1383096009492874,0.07236457914113999,0.12442661821842194,0.4896552562713623,0.17524393200874328,1246
0.3220739960670471,0.12017827928066253,0.040716932713985445,0.0790976457297802,0.43793314695358276,743
0.21817591190338134,0.1351202741265297,0.03755708560347557,0.31117860674858094,0.29796812534332273,1115
0.10885728150606155,0.12551970928907394,0.5927412390708924,0.16345369815826416,0.009428085666149855,150
0.2531838774681091,0.08058062046766282,0.04342324063181877,0.0782057449221611,0.5446064949035645,209
0.1014233686029911,0.37085517048835753,0.47076517939567564,0.05161390900611877,0.0053423640318214895,1642
0.0651716522872448,0.08749643191695214,0.5613888502120972,0.2709286630153656,0.01501441653817892,2093
0.18980888426303863,0.0590742789208889,0.057742465287446976,0.07209291383624077,0.6212814569473266,1718
0.14399295747280122,0.11698541194200515,0.09613563716411591,0.08213660791516304,0.5607493877410888,2258
0.1908107429742813,0.07009962052106858,0.5384329974651336,0.19029373526573182,0.01036293487995863,1196
0.15618089735507965,0.0785665601491928,0.0859224982559681,0.06133884117007256,0.6179912090301514,720
0.7291089534759522,0.2371995657682419,0.018499171920120717,0.011475054081529379,0.003717280807904899,510
0.19343798458576203,0.08609663993120194,0.06584752723574638,0.05167219713330269,0.6029456377029419,2176
0.14000384509563446,0.07540827542543412,0.09781991839408874,0.09083127826452256,0.5959366798400879,415
0.1613207995891571,0.04104285091161728,0.1583443760871887,0.5949294686317443,0.04436249062418938,1622
0.13257042616605758,0.11283935010433196,0.05636909380555153,0.09221518635749817,0.6060059428215027,1838
0.2570957362651825,0.050142981112003326,0.04054858908057213,0.06075963526964188,0.5914530396461487,1221
0.09447675496339798,0.047056013345718385,0.348316091299057,0.4878932535648346,0.022257891297340394,252
0.16897282898426055,0.05889282077550888,0.06982324868440629,0.06806774064898491,0.634243369102478,2129
0.20902695655822753,0.07153866961598396,0.06675667017698288,0.08507926762104034,0.5675984621047974,1657
0.1958935096859932,0.14878507256507872,0.05370994359254837,0.16417781859636307,0.4374336838722229,408
0.16383831202983856,0.12429287284612656,0.04429795891046524,0.0922527976334095,0.5753180503845214,351
0.09935564547777176,0.494133335351944,0.3486824631690979,0.05035865306854248,0.007469894830137491,1386
0.07735743522644042,0.07334628850221633,0.47134897112846375,0.35844649076461793,0.019500838965177535,1792
0.16990104019641877,0.15842451602220536,0.0558224081993103,0.3442892491817474,0.271562784910202,671
0.10112746357917786,0.06238594874739647,0.3528444439172745,0.4529641389846802,0.03067803308367729,531
0.16038273870944977,0.1499619737267494,0.08503462076187134,0.2090061515569687,0.39561453461647034,600
0.14550842642784118,0.12017185389995574,0.053797987103462216,0.17237086296081544,0.5081508874893188,742
0.12687856703996658,0.05510605461895466,0.09467858746647835,0.6477794408798218,0.07555738911032676,50
0.16823822557926177,0.06493179202079773,0.0708545796573162,0.09201819151639938,0.6039572119712829,68
0.16366284787654878,0.1237870842218399,0.06964661031961442,0.11208357661962509,0.5308199048042297,1559
0.17736159712076188,0.12145241796970367,0.05151006281375885,0.41063927114009857,0.23903665244579314,49
0.22000044882297515,0.08098137229681016,0.05511937811970711,0.06354992538690567,0.5803488612174987,2186
0.17333199679851533,0.10375606268644333,0.07044921591877937,0.11228388547897339,0.5401788473129272,2134
0.1681051194667816,0.06628914549946785,0.08264182507991791,0.07307657226920128,0.6098873376846313,2232
0.21480460166931153,0.06782685741782188,0.045264390856027605,0.44562238454818726,0.2264817774295807,1808
0.30746254324913025,0.5656127452850341,0.09656993597745896,0.02369997128844261,0.0066548028029501435,125
0.11351951360702514,0.053824625164270404,0.3192263901233673,0.49061936140060425,0.022810067981481552,2201
0.19272741079330444,0.0877567782998085,0.04644622653722763,0.06075810045003891,0.6123114705085755,1941
0.09092273712158203,0.05779128223657608,0.4747390329837799,0.36288962364196775,0.013657312653958798,830
0.25540115833282473,0.057451722025871274,0.1536235421895981,0.4444195866584778,0.08910402059555053,1134
0.1401182606816292,0.08645256459712983,0.07768371105194091,0.08379978314042091,0.6119457125663758,943
0.2314917504787445,0.625482702255249,0.11499896496534348,0.02318633012473583,0.004840249032713473,2177
0.12211913466453553,0.15465081334114075,0.04402887672185898,0.1596451759338379,0.5195559918880462,982
0.1678533673286438,0.10098767131567002,0.062144463509321214,0.13869024962186813,0.5303242623805999,1830
0.14723561555147172,0.12308764308691025,0.056011699885129926,0.13200362622737885,0.5416614413261414,1449
0.07854676246643066,0.0718568280339241,0.4800317704677582,0.35164226293563844,0.017922422848641872,1413
0.17918813228607178,0.10897182375192642,0.05705633312463761,0.0892424687743187,0.5655412554740906,1857
0.3326148629188538,0.15552758127450944,0.027965425327420235,0.1360459804534912,0.34784616231918336,730
0.19574065506458282,0.0784206859767437,0.06289435252547264,0.08170761466026306,0.5812366843223572,880
0.07200495600700378,0.13493422120809556,0.6250358462333679,0.15901054739952086,0.009014442563056946,2096
0.19120619297027588,0.6300881981849671,0.14648294895887376,0.025374454259872437,0.006848220550455153,241
0.07878854423761368,0.18263711929321289,0.6253629088401794,0.1066900908946991,0.0065213716588914394,71
0.3835143506526947,0.08069329485297203,0.044893008470535276,0.29570713043212893,0.1951922059059143,756
0.27368806302547455,0.07703034430742264,0.04984678998589516,0.1186295360326767,0.48080525994300843,933
0.11612416058778763,0.5503112852573395,0.2932219386100769,0.03485036715865135,0.005492275254800916,74
0.10541704595088959,0.060767664760351184,0.16646798253059386,0.6002593874931336,0.06708792671561241,462
0.2420278638601303,0.07309756949543952,0.06274931356310845,0.06667470186948776,0.5554506063461304,2213
0.20588043630123137,0.09096986651420594,0.05862470045685768,0.11986246258020401,0.5246625244617462,1834
0.18114205002784728,0.11377152055501938,0.049792435765266416,0.056863104552030565,0.5984308600425721,2307
0.15991824269294738,0.06305220499634742,0.07226332575082779,0.08140383586287499,0.623362374305725,638
0.500733295083046,0.4198081612586975,0.053239240497350696,0.020679191313683988,0.005540142650716007,528
0.26086283624172213,0.1512988105416298,0.10602695345878602,0.24690693020820617,0.2349044680595398,928
0.14257022440433503,0.05341169312596321,0.42907077074050903,0.36004298329353335,0.014904316700994968,158
